gene	isoform_id	transcript_id	GABA_pct	GABA_mean	other_pct	other_mean	logFC	n_GABA_detected	GABA_1_pct	GABA_1_mean	GABA_2_pct	GABA_2_mean	editsC_GABA_mean	editsC_GABA_pct	editsC_is_translated	DE_baseMean	DE_log2FC	DE_lfcSE	DE_stat	DE_pvalue	DE_padj	biotype	go_bp	syngo_quick
Slitrk1	Slitrk1-201	ENSMUST00000100322	15.9722222222222	1.13078712694188	5.00327595449401	0.354716586636959	1.67258587542286	161	28.1622911694511	1.93981150184468	7.30050933786078	0.55526724055093	1.56271090872686e-05	1.09126984126984	FALSE	328.806417920766	1.22730561737835	1.3898708272394	0.883035742117177	0.377216960449268	0.791333548280707	protein_coding	gene expression; multicellular organism growth; positive regulation of synapse assembly	FALSE
Lonrf2	Lonrf2-202	ENSMUST00000147695	12.202380952381	0.838614724625153	3.79415093215796	0.265794725502036	1.65769197843245	123	26.7303102625298	1.81336564500082	1.86757215619694	0.145201081777267	2.66869271503522e-05	2.38095238095238	FALSE	224.020066753111	1.32282650359161	1.12962517852425	1.17103135512592	0.241586173991982	0.694531003761964	protein_coding	spinal cord motor neuron differentiation; negative regulation of neuron apoptotic process; neuron apoptotic process	FALSE
Kif5a	Kif5a-201	ENSMUST00000099172	15.4761904761905	1.09404816401651	4.94966942641015	0.348036389722583	1.65236336242236	156	26.0143198090692	1.78263828003521	7.97962648556876	0.604202224098284	1.63893334078296e-05	1.58730158730159	FALSE	322.514228123101	1.0789286867607	0.716335383034327	1.50617812872857	0.132021452425968	0.562766175460784	protein_coding	microtubule-based movement; vesicle-mediated transport; axon guidance	FALSE
Ogfrl1	Ogfrl1-201	ENSMUST00000027343	12.0039682539683	0.837424477212538	3.75841324676872	0.266962149530275	1.64932019812763	121	22.4343675417661	1.51749344622334	4.58404074702886	0.353640270055446	5.91057979724096e-05	2.08333333333333	FALSE	275.361907934321	0.816732632268585	0.708277080908525	1.15312588008769	0.248858720495209	0.697923144807776	protein_coding	biological_process	FALSE
Bsn	Bsn-202	ENSMUST00000124763	11.6071428571429	0.81328744640245	3.59759366251712	0.259330261333458	1.64897099135825	117	20.2863961813843	1.36489177450997	5.43293718166384	0.420889800431225	1.29293477548751e-05	1.98412698412698	FALSE	283.120625196344	0.780909819912165	1.32745150458191	0.588277475460858	0.556346061876898	0.870973057371936	protein_coding	modulation of chemical synaptic transmission; maintenance of presynaptic active zone structure; synaptic vesicle clustering	TRUE
Gabrg2	Gabrg2-204	ENSMUST00000146198	11.4087301587302	0.783553415693009	3.56781225802609	0.250384450594894	1.64588273682808	115	24.3436754176611	1.65283942331403	2.20713073005093	0.165164897538157	6.11479384659478e-05	2.38095238095238	FALSE	214.724279375264	1.36968832037146	1.5312509674972	0.894489766501298	0.371059902702304	0.788293827045863	retained_intron	monoatomic ion transport; chloride transport; gamma-aminobutyric acid signaling pathway	FALSE
Map2	Map2-212	ENSMUST00000128673	11.8055555555556	0.859721844204207	3.78819465125975	0.275042814469328	1.64421018330566	119	12.6491646778043	0.852107775395374	11.2054329371817	0.86513830401898	1.07849175904375e-05	0.892857142857143	FALSE	266.324167663582	1.07399689487553	1.23032609526041	0.872936775878275	0.382697539733299	0.794659897094469	retained_intron	microtubule cytoskeleton organization; neuron projection development; establishment of cell polarity	FALSE
Diras2	Diras2-201	ENSMUST00000057442	14.3849206349206	1.00962508975158	4.59229257251772	0.326657905694422	1.62796421905236	145	31.5035799522673	2.18882709558598	2.20713073005093	0.170770012596048	7.6749958167752e-05	2.38095238095238	FALSE	321.552587396023	1.09581761589705	1.11187967440153	0.985554139648132	0.324351951840903	0.755469754496104	protein_coding	signal transduction; biological_process	FALSE
Kcnb1	Kcnb1-204	ENSMUST00000207917	20.0396825396825	1.41487914570486	6.36130799928525	0.459298683651515	1.62317215274482	202	37.4701670644391	2.57596919097291	7.64006791171477	0.588908468341004	3.94812502557157e-05	4.26587301587302	FALSE	422.393491765394	1.06886079552638	1.16957893981775	0.913885124926182	0.360777210634061	0.782939673572792	protein_coding	monoatomic ion transport; transmembrane transport; potassium ion transport	FALSE
Sorbs2	Sorbs2-216	ENSMUST00000136119	12.5	0.900490985201725	4.03835844898445	0.295589810701969	1.60711201571081	126	14.5584725536993	0.978930322861228	11.0356536502547	0.844691184727478	1.74807292089543e-05	1.28968253968254	FALSE	331.661444988927	0.695227485405705	0.963179152013192	0.721804955965433	0.470414402026	0.83737546065861	retained_intron	regulation of skeletal muscle acetylcholine-gated channel clustering; Notch signaling pathway; acetylcholine receptor signaling pathway	FALSE
Snap25	Snap25-201	ENSMUST00000028727	40.6746031746032	3.1159982101633	13.6220144141998	1.03414794787893	1.59125087655214	410	70.4057279236277	5.34794642007619	19.5246179966044	1.52824557866331	0.000651889347073535	18.2539682539683	TRUE	1039.79915595555	0.91949037935178	0.977113249461597	0.941027439611971	0.346690797648527	0.77244817568909	protein_coding	long-term synaptic potentiation; insulin secretion; locomotory behavior	TRUE
Gls	Gls-204	ENSMUST00000114513	15.7738095238095	1.12651954643155	5.30108999940437	0.374490465931863	1.58886887946853	159	24.1050119331742	1.63311764021184	9.8471986417657	0.766138219956269	2.09626109441903e-05	1.78571428571429	FALSE	379.374836790016	0.824655030154231	0.737441000885271	1.11826577199296	0.263453500856213	0.710527147112957	protein_coding	glutamine metabolic process; protein homotetramerization; chemical synaptic transmission	FALSE
Aak1	Aak1-201	ENSMUST00000003710	22.1230158730159	1.60228113911153	7.33218178569301	0.541690126618549	1.56458584471736	223	28.1622911694511	1.89925832856499	17.8268251273345	1.39101892793836	2.06123091244193e-05	3.76984126984127	FALSE	637.669769908557	0.612582123115626	1.1596042225617	0.528268275672849	0.597313147204693	0.885400299421827	protein_coding	protein phosphorylation; endocytosis; regulation of protein localization	FALSE
Faim2	Faim2-206	ENSMUST00000231211	13.2936507936508	0.926033180344602	4.53868604443386	0.313615016082413	1.56206620655371	134	29.8329355608592	2.06112761824706	1.52801358234295	0.118555133687335	3.01654329401317e-05	1.78571428571429	FALSE	239.413176433966	1.51871944892977	1.22129379473734	1.24353325585871	0.21367139405518	0.669209228946777	retained_intron	response to ischemia; negative regulation of neuron apoptotic process; neuron apoptotic process	FALSE
Kcnb1	Kcnb1-201	ENSMUST00000059826	10.1190476190476	0.695544286156347	3.3236047411996	0.235591693265089	1.56184965431437	102	18.854415274463	1.25870769030808	3.90492359932088	0.294923800011052	7.86858786898239e-06	1.09126984126984	FALSE	196.89413079415	1.1356383999125	1.1627049019749	0.976721090608266	0.328707250888511	0.758854064960646	protein_coding	monoatomic ion transport; transmembrane transport; potassium ion transport	FALSE
Opcml	Opcml-203	ENSMUST00000123779	18.9484126984127	1.35826942047968	6.46256477455477	0.461870417777124	1.55620756187275	191	33.1742243436754	2.31912319876897	8.82852292020374	0.674741860032796	1.47601737533602e-05	0.595238095238095	FALSE	419.930371941609	1.00850345280864	1.52418607418078	0.661666885620046	0.508184731505779	0.852185999660776	processed_transcript	cell adhesion	FALSE
Bsn	Bsn-201	ENSMUST00000035208	10.8134920634921	0.763700269626657	3.60950622431354	0.26032970157471	1.55266295905427	109	18.1384248210024	1.21952542384355	5.60271646859083	0.439437553808531	4.85017936057934e-06	1.09126984126984	FALSE	279.92349639643	0.782865156483481	1.22903628641547	0.636974811188637	0.524141250991742	0.857748215205646	protein_coding	modulation of chemical synaptic transmission; maintenance of presynaptic active zone structure; synaptic vesicle clustering	TRUE
Gpi1	Gpi1-211	ENSMUST00000206603	16.0714285714286	1.16088631122099	5.55721007802728	0.397624982102022	1.54574399957875	162	18.3770883054893	1.23022590530602	14.4312393887946	1.11155984276322	4.22732390250893e-05	1.38888888888889	FALSE	421.283221068766	0.645991131866126	0.793355722111174	0.814251556851571	0.41550085532148	0.812224121083	retained_intron	glycolytic process; carbohydrate derivative metabolic process; gluconeogenesis	FALSE
Fut9	Fut9-202	ENSMUST00000108199	13.3928571428571	0.963726813885807	4.62207397700876	0.330212313796266	1.54522745380313	135	28.8782816229117	2.05809834030041	2.37691001697793	0.185218037030596	1.00531715110542e-05	1.19047619047619	FALSE	231.82413676253	1.7604586918219	1.21729101806563	1.44621020421182	0.148118252491404	0.58730411051017	protein_coding	protein glycosylation; lipid metabolic process; positive regulation of neuron projection development	FALSE
2900055J20Rik	2900055J20Rik-201	ENSMUST00000096572	20.5357142857143	1.48019183014681	7.07606170707011	0.508524827401197	1.54139217950722	207	38.6634844868735	2.72860068137301	7.64006791171477	0.59210471866332	0.000158425507033814	2.28174603174603	FALSE	455.282154892908	1.20402511182315	1.61320924878317	0.746353960424747	0.455453623008984	0.831262154960753	protein_coding		FALSE
Raph1	Raph1-204	ENSMUST00000140485	11.8055555555556	0.822430581271178	4.00857704449342	0.282821558056229	1.53999847015586	119	19.0930787589499	1.26476920167757	6.6213921901528	0.507761851304665	1.53146180697557e-05	1.38888888888889	FALSE	282.148270610562	0.852843854766859	0.587592686824903	1.45142013147791	0.14666290733949	0.585748310145473	protein_coding	signal transduction; axon extension	FALSE
Nap1l2	Nap1l2-201	ENSMUST00000121720	17.5595238095238	1.22547376367139	6.01584370718923	0.424197281914087	1.53053009214622	177	37.2315035799523	2.56570372245358	3.56536502546689	0.272067392313599	6.50156515640033e-05	1.68650793650794	FALSE	339.526004762697	1.28740758943788	0.988214924870753	1.30276072242711	0.192656464040859	0.644962742355115	protein_coding	nucleosome assembly; positive regulation of neuron differentiation; neuron differentiation	FALSE
Slc4a8	Slc4a8-201	ENSMUST00000023776	11.5079365079365	0.813885422672426	3.9907082017988	0.284133461919024	1.51825365855749	116	16.2291169451074	1.07689008185519	8.14940577249576	0.626790427430362	3.00358704484078e-05	1.88492063492064	FALSE	260.111217655127	0.919659640426789	1.06986369681691	0.859604492762007	0.390007097603394	0.799292674999825	protein_coding	monoatomic anion transport; monoatomic ion transport; sodium ion transport	FALSE
Scai	Scai-201	ENSMUST00000038874	18.452380952381	1.31035783441855	6.42087080826732	0.458549663877774	1.51480889305687	186	27.6849642004773	1.86776415475571	11.8845500848896	0.913832794993651	2.35915554464106e-05	2.28174603174603	FALSE	425.144238741062	0.845515345443963	0.566489208005913	1.49255331521715	0.13555415143335	0.569735117678515	protein_coding	DNA-templated transcription; negative regulation of signal transduction; negative regulation of DNA-templated transcription	FALSE
Gng2	Gng2-204	ENSMUST00000160013	13.7896825396825	0.958169289586222	4.72333075227828	0.336789844774807	1.50842915874343	139	27.9236276849642	1.90034263396439	3.73514431239389	0.287930526777302	0.000118710966178506	3.86904761904762	FALSE	304.31685048457	0.994722578428913	1.02317935590808	0.972187889332551	0.33095708436032	0.760258650214702	protein_coding	G protein-coupled receptor signaling pathway; signal transduction; fibroblast proliferation	FALSE
Scg2	Scg2-201	ENSMUST00000049972	12.9960317460317	0.914247819798846	4.4910357972482	0.321367819642478	1.50835689885027	131	29.8329355608592	2.08742386035586	1.01867572156197	0.0796794649713632	4.81073204936017e-05	2.08333333333333	FALSE	266.005869421208	1.1562649435445	1.79173356125901	0.645333083302866	0.518711357809984	0.855300124753664	protein_coding	angiogenesis; eosinophil chemotaxis; intracellular signal transduction	FALSE
Cers6	Cers6-201	ENSMUST00000028426	10.6150793650794	0.755748709300852	3.68693787599023	0.26689028293892	1.50165633320885	107	15.9904534606205	1.06148395499975	6.7911714770798	0.538256234007409	8.1028735834004e-06	0.793650793650794	FALSE	274.568161556824	0.814622694167687	1.32399775695472	0.615274980556893	0.538373137584968	0.863732369904939	protein_coding	ceramide biosynthetic process; lipid metabolic process; inflammatory response	FALSE
Kcna2	Kcna2-201	ENSMUST00000038695	21.5277777777778	1.52786373110058	7.79677169575317	0.547118213644079	1.48158969453899	217	39.618138424821	2.74895657433418	8.65874363327674	0.659208550599942	1.74743046195589e-05	2.77777777777778	FALSE	422.03184069816	1.19238780219159	1.04150676044684	1.14486803876339	0.252263825451293	0.701945334710566	protein_coding	monoatomic ion transport; transmembrane transport; potassium ion transport	FALSE
Nktr	Nktr-213	ENSMUST00000182904	35.218253968254	2.63243914695589	13.2050747513253	0.946069396791456	1.47638128633476	355	32.4582338902148	2.19663520412581	37.1816638370119	2.94245926927474	3.82939400207141e-05	5.35714285714286	TRUE	830.808070199687	0.906425718870085	0.477605002533977	1.8978564170412	0.0577149989315455	0.40303574691567	retained_intron	protein folding	FALSE
Thsd7a	Thsd7a-202	ENSMUST00000119581	11.4087301587302	0.820555150166427	4.2468282804217	0.295294394051614	1.47444320604736	115	20.2863961813843	1.41766088086925	5.09337860780985	0.395788934267472	4.13046852017309e-06	0.892857142857143	FALSE	210.05343965523	1.23654905229885	0.930055617681796	1.32954312493806	0.183668847974515	0.634716626415448	protein_coding	cell differentiation; angiogenesis	FALSE
Shank1	Shank1-203	ENSMUST00000107938	23.5119047619048	1.70445351813331	8.38048722377747	0.614673060254862	1.47141659438197	237	31.0262529832936	2.12218961527971	18.1663837011885	1.40728641337212	2.98100461699326e-05	4.96031746031746	FALSE	567.543444808329	0.809828693821998	1.21028620819918	0.669121641092617	0.503417886120191	0.850248048783554	protein_coding	nervous system development; cell differentiation; memory	TRUE
Chgb	Chgb-201	ENSMUST00000028826	34.6230158730159	2.68291641620617	12.7583536839597	0.96985981513853	1.46795302129518	349	75.1789976133652	5.82115457250584	5.77249575551783	0.450451581758692	7.34032730187267e-05	5.65476190476191	TRUE	902.046885974623	1.02223744012958	1.18052020520003	0.865921172400743	0.386533391497021	0.796604730429469	protein_coding		FALSE
Zcchc18	Zcchc18-203	ENSMUST00000113067	10.1190476190476	0.704627407361267	3.70480671868485	0.256974614756354	1.45523117486683	102	17.4224343675418	1.17102963301025	4.92359932088285	0.372840425108425	3.12211595460354e-05	1.58730158730159	FALSE	201.831081802826	1.08210664106184	0.982845195648136	1.10099397733561	0.270899278384361	0.716870421464068	protein_coding		FALSE
Sept3	Sept3-201	ENSMUST00000023095	16.9642857142857	1.20017721910835	6.11710048245875	0.439102538401415	1.45061558790524	171	24.8210023866348	1.66982766893385	11.3752122241087	0.866079530692593	9.14308580663942e-05	3.86904761904762	FALSE	398.464685690904	0.818680151935469	1.0102698701894	0.810357881683621	0.417734517428225	0.81358595520076	protein_coding		FALSE
Adcy1	Adcy1-201	ENSMUST00000020706	23.015873015873	1.67132650298676	8.14819226874739	0.612307898330832	1.44866290847757	232	35.5608591885442	2.46212095878505	14.0916808149406	1.10877492916761	4.18477618265278e-05	4.16666666666667	FALSE	533.471286793717	1.04286571957278	1.23474790402622	0.844598088542801	0.398335276648653	0.803749655792892	protein_coding	intracellular signal transduction; cyclic nucleotide biosynthetic process; cAMP biosynthetic process	FALSE
Myt1l	Myt1l-202	ENSMUST00000049784	10.3174603174603	0.715191282673763	3.71671928048127	0.26375443033584	1.43913037202418	104	18.1384248210024	1.21089636926774	4.75382003395586	0.362558971497406	1.196055384439e-05	1.28968253968254	FALSE	257.303279938358	0.817406421209244	1.23276835754619	0.663065705901378	0.507288473297006	0.851617292435554	protein_coding	regulation of DNA-templated transcription; nervous system development; regulation of transcription by RNA polymerase II	FALSE
Klhl29	Klhl29-201	ENSMUST00000020958	10.3174603174603	0.728969064029192	3.70480671868485	0.269508292799339	1.43552455128659	104	16.7064439140811	1.12714523725431	5.77249575551783	0.445716404298589	6.02936566729802e-06	0.793650793650794	FALSE	269.901958059786	0.692673121669734	1.29265364641649	0.535853609039026	0.592059728387157	0.883810710764895	protein_coding	biological_process; proteasome-mediated ubiquitin-dependent protein catabolic process	FALSE
Unc13a	Unc13a-201	ENSMUST00000030170	15.3769841269841	1.1122032948311	5.67037941509322	0.411872858708007	1.43314734573565	155	16.7064439140811	1.1152195017084	14.4312393887946	1.11005764002364	9.61742780939771e-06	1.28968253968254	FALSE	407.290607755999	0.560964445131982	1.0981605199647	0.510821901656067	0.609475771574041	0.890349800215083	protein_coding	chemical synaptic transmission; cell differentiation; exocytosis	FALSE
Dmxl2	Dmxl2-208	ENSMUST00000154092	10.8134920634921	0.758782855991903	3.9073202692239	0.280996872572552	1.43312977618117	109	15.9904534606205	1.05904601852165	7.13073005093379	0.545183085024222	4.96539899491642e-05	1.48809523809524	FALSE	288.155569610672	0.512438350832409	0.836224740664232	0.612799796410433	0.540008725510127	0.864959654933339	retained_intron	spermatogenesis; sensory perception of smell; glucose homeostasis	FALSE
Pgm2l1	Pgm2l1-202	ENSMUST00000084935	20.4365079365079	1.45696244164938	7.49895765084281	0.540008305115394	1.43190850527515	206	37.708830548926	2.62099204124142	8.14940577249576	0.628900638204456	2.28454287848507e-05	1.98412698412698	FALSE	535.362864117079	0.748772498642104	0.962354718431097	0.778062895418447	0.436531935521955	0.821670636906666	protein_coding	carbohydrate metabolic process; glucose metabolic process	FALSE
CT025619.1	CT025619.1-201	ENSMUST00000098868	15.5753968253968	1.15446373699743	6.05753767347668	0.428268575214391	1.43063301162705	157	13.6038186157518	0.92162403100302	16.9779286926995	1.3201001322634	3.88371160093532e-05	1.68650793650794	FALSE	269.737347970846	1.61284736716351	1.1589351816555	1.39166313413629	0.164024430917054	0.60818848343924	protein_coding		FALSE
Lynx1	Lynx1-201	ENSMUST00000023259	10.6150793650794	0.735742378112188	3.81797605575079	0.273279303380359	1.42882117091116	107	20.0477326968974	1.3387863569419	3.90492359932088	0.306751839691729	3.23090739422043e-05	1.78571428571429	FALSE	277.177102939801	0.368335828785061	0.833967400609491	0.44166693867874	0.658730237240733	0.906201279354168	protein_coding	acetylcholine receptor signaling pathway; synaptic transmission, cholinergic; regulation of neurotransmitter receptor activity	FALSE
Tmx4	Tmx4-201	ENSMUST00000038228	26.8849206349206	1.93419840687223	10.1078086842575	0.71867339522273	1.42832634550546	271	50.5966587112172	3.57279758359367	10.0169779286927	0.768539569781755	7.61364983944496e-05	6.54761904761905	TRUE	594.693371546236	1.1076275664518	0.510221925598775	2.17087410571769	0.0299406902119102	0.305286035959906	protein_coding		FALSE
Unc5c	Unc5c-208	ENSMUST00000200114	11.1111111111111	0.82640449381036	4.49699207814641	0.309397434467429	1.41738394816054	112	7.15990453460621	0.462549956855501	13.9219015280136	1.08524159225533	1.78086935747486e-05	1.09126984126984	FALSE	269.926260817142	0.759433309664583	1.43399310448262	0.529593418051048	0.59639385883257	0.885036694025521	retained_intron	signal transduction; apoptotic process; axon guidance	FALSE
Kcnh7	Kcnh7-201	ENSMUST00000075052	14.2857142857143	1.00953041040432	5.40234677467389	0.380067370924142	1.40935492411949	144	22.9116945107399	1.55044028427688	8.14940577249576	0.624740534084106	1.72498886872895e-05	2.28174603174603	FALSE	262.130242626379	1.34655702543532	1.11753972942239	1.20492989196124			protein_coding	monoatomic ion transport; transmembrane transport; potassium ion transport	FALSE
Ggt7	Ggt7-201	ENSMUST00000029131	10.6150793650794	0.75512747190159	4.01453332539163	0.284318155313811	1.40921081427599	107	13.3651551312649	0.887645827423861	8.65874363327674	0.660857198618344	2.71863177120786e-05	1.28968253968254	FALSE	252.135629148065	0.732599361381644	0.988416204372923	0.741185098079633	0.458581217602551	0.83229722299575	protein_coding	glutathione catabolic process; glutathione metabolic process; glutathione biosynthetic process	FALSE
Tanc2	Tanc2-202	ENSMUST00000100330	10.8134920634921	0.750254288549952	3.93114539281673	0.28306875058292	1.40622399530317	109	19.0930787589499	1.28516271669335	4.92359932088285	0.369733691958977	7.23317869713811e-06	1.09126984126984	FALSE	264.088734932851	0.818132745309728	0.752405255772868	1.08735649974872	0.276879287886484	0.721981562709216	protein_coding	in utero embryonic development; regulation of dendritic spine development; regulation of dendritic spine morphogenesis	FALSE
Ogt	Ogt-201	ENSMUST00000044475	17.3611111111111	1.25946659562388	6.68890344868664	0.475603031595068	1.4049811543127	175	18.6157517899761	1.23900557422056	16.4685908319185	1.27402205906698	1.29039204124325e-05	1.09126984126984	FALSE	393.874410719052	0.800640950767403	0.415646558310825	1.92625425318372	0.0540726345230981	0.397325841835673	protein_coding	protein O-linked glycosylation; apoptotic process; rhythmic process	FALSE
Ntrk3	Ntrk3-201	ENSMUST00000039431	24.3055555555556	1.80261280696318	9.26201679671213	0.685973231534196	1.393864058027	245	33.1742243436754	2.34206639918428	17.9966044142615	1.41885889331183	1.78281288771829e-05	4.16666666666667	FALSE	691.826979790491	0.659388698789032	1.35297390364908	0.487362466497402	0.626001487199422	0.895447816905482	protein_coding	protein phosphorylation; cell surface receptor protein tyrosine kinase signaling pathway; nervous system development	FALSE
Shc3	Shc3-202	ENSMUST00000221850	12.8968253968254	0.900544414432888	4.80076240395497	0.343579485106964	1.39015093722672	130	19.8090692124105	1.31790087876759	7.97962648556876	0.603647371043689	1.76616391883955e-05	0.892857142857143	FALSE	228.730498199728	1.26250446078767	0.935386256327114	1.34971457218649	0.177107556240191	0.624829291449345	retained_intron	intracellular signal transduction; learning or memory; synaptic transmission, glutamatergic	FALSE
Megf8	Megf8-202	ENSMUST00000153077	10.0198412698413	0.726148648175501	3.88945142652928	0.278554726926544	1.3823009187431	101	12.1718377088305	0.815630951958672	8.48896434634975	0.662493155331445	1.42601780422157e-05	1.09126984126984	FALSE	258.449849490415	0.809948462932952	0.681977201939006	1.1876474178757	0.234972347953721	0.690186035998872	retained_intron	embryonic brain development; limb development; heart development	FALSE
Fut9	Fut9-201	ENSMUST00000084770	24.3055555555556	1.75937027479369	9.34540472928703	0.67586504932367	1.3802507119575	245	46.7780429594272	3.32485705940732	8.31918505942275	0.645721781155137	5.39808755618281e-05	5.25793650793651	TRUE	483.7646834883	1.42890151862861	0.969585297795257	1.47372440761818	0.140555808419763	0.576264595420533	protein_coding	protein glycosylation; lipid metabolic process; positive regulation of neuron projection development	FALSE
Tmem108	Tmem108-202	ENSMUST00000186455	12.1031746031746	0.850527976498558	4.43147298826613	0.32744976889234	1.37708236894067	122	21.2410501193317	1.43666700080628	5.60271646859083	0.433563203688817	2.21655951053067e-05	0.496031746031746	FALSE	321.7145428176	0.656103114452558	1.43547793439514	0.457062486807933	0.647626132590871	0.902490091586917	retained_intron	dendrite extension; dentate gyrus development; receptor-mediated endocytosis	FALSE
Camk4	Camk4-201	ENSMUST00000042868	14.3849206349206	1.02153937706919	5.50360354994342	0.394719318113417	1.37184354012603	145	26.2529832935561	1.81656823754054	5.94227504244482	0.455975552727088	1.39072715813787e-05	1.78571428571429	FALSE	403.421364042273	0.561253360561171	1.13123000315547	0.496144337575563	0.61979257942572	0.893260868698344	protein_coding	immune system process; adaptive immune response; inflammatory response	FALSE
Fam126b	Fam126b-207	ENSMUST00000161600	15.8730158730159	1.11023189781821	6.13496932515337	0.429726249055653	1.36936918141327	160	26.491646778043	1.77919075710004	8.31918505942275	0.634351147327404	3.46031001309824e-05	2.18253968253968	FALSE	363.216086872864	0.819767591394199	0.520350411393164	1.57541451576715	0.115160795984918	0.528851625408666	protein_coding		FALSE
Fndc5	Fndc5-201	ENSMUST00000102600	16.468253968254	1.16244395033659	6.35535171838704	0.450065439084883	1.36895250262346	166	32.4582338902148	2.23786315037667	5.09337860780985	0.397417388678207	4.57529382162676e-05	2.08333333333333	FALSE	351.3919612156	1.1343674445728	1.17996300508522	0.96135848300674	0.33637195165524	0.765108139228721	protein_coding	signal transduction; positive regulation of brown fat cell differentiation; response to muscle activity	FALSE
Opcml	Opcml-202	ENSMUST00000115243	22.3214285714286	1.6161713249138	8.7319077967717	0.626246414364796	1.3677763872634	225	37.2315035799523	2.61832560060092	11.7147707979626	0.903263614365584	5.37578141119387e-05	4.56349206349206	FALSE	542.168668006336	0.899392651993108	1.02130410868512	0.880631581078263	0.378517259520456	0.792373875785912	protein_coding	cell adhesion	FALSE
Bicd1	Bicd1-209	ENSMUST00000203502	15.5753968253968	1.10642705793032	6.17666329144082	0.430121025357752	1.36309173269167	157	19.5704057279236	1.3162764447267	12.7334465195246	0.957145405862948	1.28468745910317e-05	1.28968253968254	FALSE	312.10762700172	1.17173301198762	0.999244147258221	1.17261933953047	0.240948490424109	0.694531003761964	retained_intron	regulation of microtubule cytoskeleton organization; stress granule assembly; positive regulation of receptor-mediated endocytosis	FALSE
Atrnl1	Atrnl1-201	ENSMUST00000077282	12.797619047619	0.903992407194588	4.84245637024242	0.352953676886534	1.35682931304512	129	24.582338902148	1.70977795115638	4.41426146010187	0.330776544851648	3.37729805437555e-05	2.28174603174603	FALSE	327.003199624199	0.82907442938237	0.783026445367604	1.05880769964691	0.289687366358109	0.733461680456611	protein_coding	G protein-coupled receptor signaling pathway	FALSE
Lsamp	Lsamp-202	ENSMUST00000099761	22.0238095238095	1.59735237150534	8.8212520102448	0.625215787924863	1.35325508325989	222	36.9928400954654	2.57532081248665	11.3752122241087	0.901649864253771	7.70696214499177e-05	6.15079365079365	TRUE	461.83388615474	1.2038145907914	1.01169379539134	1.18990014199479	0.234085642668201	0.689570670946893	protein_coding	cell adhesion; locomotory exploration behavior; heart morphogenesis	FALSE
Sult4a1	Sult4a1-201	ENSMUST00000082365	12.6984126984127	0.865462304162478	4.76502471856573	0.33899955091535	1.35218503238566	128	25.2983293556086	1.66704418893003	3.73514431239389	0.295236820770957	9.93783055987349e-05	3.17460317460317	FALSE	308.842563189604	0.618270219379826	1.18890088313695	0.520035125004282	0.603039093715508	0.887988622783369	protein_coding	lipid metabolic process; steroid metabolic process; sulfation	FALSE
Hivep1	Hivep1-201	ENSMUST00000060148	10.9126984126984	0.754828813256351	4.18130919054143	0.296157817429059	1.34978036609038	110	19.0930787589499	1.27358371528385	5.09337860780985	0.385799434734241	9.49955923867805e-06	0.793650793650794	FALSE	248.249358549502	0.878240907840918	1.02269634140085	0.858750415238544	0.390478229296071	0.799855725739821	protein_coding	negative regulation of DNA-templated transcription; negative regulation of transcription by RNA polymerase II; BMP signaling pathway	FALSE
Atxn1	Atxn1-201	ENSMUST00000091628	15.9722222222222	1.11868456579444	6.14688188694979	0.440547785034359	1.34443089545039	161	26.0143198090692	1.75477872705595	8.82852292020374	0.666182946832521	1.47210352006027e-05	2.38095238095238	FALSE	391.847937257649	0.67177200841223	0.665556520196328	1.00933878345008	0.312812186124534	0.749435818894325	protein_coding	regulation of DNA-templated transcription; positive regulation of transcription by RNA polymerase II; negative regulation of transcription by RNA polymerase II	FALSE
Sv2a	Sv2a-201	ENSMUST00000035371	43.452380952381	3.30573261696197	18.4704270653404	1.30602486662131	1.33978700327944	438	71.3603818615752	5.33203176632053	23.5993208828523	1.86427362955749	0.000158326701205303	11.8055555555556	TRUE	957.893474555672	1.15408451136029	0.910743232248405	1.26718977478552	0.205087441074235	0.6604434857478	protein_coding	transmembrane transport; chemical synaptic transmission; neurotransmitter transport	FALSE
Scrn1	Scrn1-201	ENSMUST00000019268	10.0198412698413	0.706462279585572	4.05622729167908	0.279345300040257	1.33855986254894	101	15.035799522673	0.992415030725845	6.45161290322581	0.503042580557092	3.4108310856645e-05	1.88492063492064	FALSE	201.57399945754	1.16568463300449	0.79032767758769	1.47493839082354	0.140229107766089	0.575646766761423	protein_coding	proteolysis; exocytosis	FALSE
Fam69b	Fam69b-201	ENSMUST00000074240	15.8730158730159	1.0994804017268	6.22431353862648	0.438150050937024	1.32732297608359	160	34.1288782816229	2.33783599111606	2.88624787775891	0.218544931516103	4.08351706239024e-05	1.98412698412698	FALSE	316.499439725978	1.25415683885596	1.04086019041438	1.20492343775455	0.228232859657332	0.684403049926934	protein_coding		FALSE
Syp	Syp-201	ENSMUST00000069520	32.6388888888889	2.4481761995213	13.0680802906665	0.976677378460195	1.32575252030451	329	66.109785202864	4.92081456964185	8.82852292020374	0.689202554223319	0.000125193307446773	10.1190476190476	TRUE	879.63519271062	0.738747674531419	1.08939510480155	0.678126486226495	0.497691498535421	0.847576098619363	protein_coding	endocytosis; regulation of short-term neuronal synaptic plasticity; chemical synaptic transmission	TRUE
